O*NET-SOC Code,Title,Element Name,Skill_Importance,Skill_Level,Skill_Type,Hot_Technology,In_Demand,Workplace_Example
27-4015.00,Lighting Technicians,Electronic mail software,,,Software,Y,N,Microsoft Outlook
27-4015.00,Lighting Technicians,Enterprise resource planning ERP software,,,Software,N,N,SAP Maintenance
27-4015.00,Lighting Technicians,Industrial control software,,,Software,N,N,Programmable logic controller PLC software
27-4015.00,Lighting Technicians,Internet browser software,,,Software,N,N,Microsoft Internet Explorer
27-4015.00,Lighting Technicians,Office suite software,,,Software,Y,Y,Microsoft Office software
27-4015.00,Lighting Technicians,Presentation software,,,Software,Y,N,Microsoft PowerPoint
27-4015.00,Lighting Technicians,Program testing software,,,Software,N,N,Rockwell RSLogix
27-4015.00,Lighting Technicians,Project management software,,,Software,Y,N,Microsoft Project
27-4015.00,Lighting Technicians,Spreadsheet software,,,Software,Y,N,Microsoft Excel
27-4021.00,Photographers,Accounting software,,,Software,Y,N,Blinkbid
27-4021.00,Photographers,Calendar and scheduling software,,,Software,N,N,Genbook
27-4021.00,Photographers,Cloud-based data access and sharing software,,,Software,N,N,Google Drive
27-4021.00,Photographers,Data base user interface and query software,,,Software,Y,N,Cradoc fotoBiz
27-4021.00,Photographers,Desktop publishing software,,,Software,Y,N,Adobe InDesign
27-4021.00,Photographers,Document management software,,,Software,Y,N,Adobe Acrobat
27-4021.00,Photographers,Electronic mail software,,,Software,N,N,Email software
27-4021.00,Photographers,Graphics or photo imaging software,,,Software,Y,Y,Adobe Creative Cloud software
27-4021.00,Photographers,Instant messaging software,,,Software,N,N,Twitter
27-4021.00,Photographers,Internet browser software,,,Software,N,N,Web browser software
27-4021.00,Photographers,Operating system software,,,Software,Y,N,Apple macOS
27-4021.00,Photographers,Spreadsheet software,,,Software,Y,N,Microsoft Excel
27-4021.00,Photographers,Video creation and editing software,,,Software,Y,N,Adobe After Effects
27-4021.00,Photographers,Web page creation and editing software,,,Software,Y,N,Facebook
27-4021.00,Photographers,Word processing software,,,Software,Y,N,Microsoft Word
27-4031.00,"Camera Operators, Television, Video, and Film",Analytical or scientific software,,,Software,N,N,Litchi
27-4031.00,"Camera Operators, Television, Video, and Film",Cloud-based data access and sharing software,,,Software,N,N,Google Drive
27-4031.00,"Camera Operators, Television, Video, and Film",Desktop publishing software,,,Software,Y,N,Adobe InDesign
27-4031.00,"Camera Operators, Television, Video, and Film",Document management software,,,Software,Y,N,Adobe Acrobat
27-4031.00,"Camera Operators, Television, Video, and Film",Electronic mail software,,,Software,N,N,Email software
27-4031.00,"Camera Operators, Television, Video, and Film",Graphics or photo imaging software,,,Software,Y,Y,Adobe Creative Cloud software
27-4031.00,"Camera Operators, Television, Video, and Film",Office suite software,,,Software,Y,N,Microsoft Office software
27-4031.00,"Camera Operators, Television, Video, and Film",Presentation software,,,Software,Y,N,Microsoft PowerPoint
27-4031.00,"Camera Operators, Television, Video, and Film",Spreadsheet software,,,Software,Y,N,Microsoft Excel
27-4031.00,"Camera Operators, Television, Video, and Film",Video creation and editing software,,,Software,Y,Y,Adobe After Effects
27-4031.00,"Camera Operators, Television, Video, and Film",Web page creation and editing software,,,Software,N,N,Adobe Dreamweaver
27-4031.00,"Camera Operators, Television, Video, and Film",Word processing software,,,Software,Y,N,Microsoft Word
27-4032.00,Film and Video Editors,Computer aided design CAD software,,,Software,N,N,Autodesk Maya
27-4032.00,Film and Video Editors,Desktop publishing software,,,Software,Y,Y,Adobe InDesign
27-4032.00,Film and Video Editors,Enterprise application integration software,,,Software,Y,N,Extensible markup language XML
27-4032.00,Film and Video Editors,Filesystem software,,,Software,N,N,Apple Xsan
27-4032.00,Film and Video Editors,Graphics or photo imaging software,,,Software,Y,Y,Adobe After Effects
27-4032.00,Film and Video Editors,Internet browser software,,,Software,N,N,Web browser software
27-4032.00,Film and Video Editors,Music or sound editing software,,,Software,N,N,Avid Digidesign Pro Tools
27-4032.00,Film and Video Editors,Office suite software,,,Software,Y,N,Microsoft Office software
27-4032.00,Film and Video Editors,Presentation software,,,Software,Y,N,Microsoft PowerPoint
27-4032.00,Film and Video Editors,Spreadsheet software,,,Software,Y,N,Microsoft Excel
27-4032.00,Film and Video Editors,Video creation and editing software,,,Software,Y,Y,Adobe Director
27-4032.00,Film and Video Editors,Web page creation and editing software,,,Software,N,N,Brightcove
27-4032.00,Film and Video Editors,Web platform development software,,,Software,Y,N,AJAX
27-4032.00,Film and Video Editors,Word processing software,,,Software,Y,N,Microsoft Word
29-1011.00,Chiropractors,Billing and invoicing software,,,Software,N,N,Billing software
29-1011.00,Chiropractors,Calendar and scheduling software,,,Software,N,N,Scheduling software
29-1011.00,Chiropractors,Electronic mail software,,,Software,Y,N,Microsoft Outlook
29-1011.00,Chiropractors,Enterprise resource planning ERP software,,,Software,N,N,InPhase Technologies Group InPhase Concept
29-1011.00,Chiropractors,Medical software,,,Software,N,N,ACOM Solutions RAPID EMR
29-1011.00,Chiropractors,Office suite software,,,Software,Y,N,Microsoft Office software
29-1011.00,Chiropractors,Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1011.00,Chiropractors,Word processing software,,,Software,Y,N,Microsoft Word
29-1021.00,"Dentists, General",Internet browser software,,,Software,N,N,Web browser software
29-1021.00,"Dentists, General",Medical software,,,Software,Y,N,ABELSoft ABELDent
29-1021.00,"Dentists, General",Office suite software,,,Software,Y,N,Microsoft Office software
29-1021.00,"Dentists, General",Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1022.00,Oral and Maxillofacial Surgeons,Development environment software,,,Software,N,N,Ada
29-1022.00,Oral and Maxillofacial Surgeons,Graphics or photo imaging software,,,Software,N,N,Apteryx Imaging Suite
29-1022.00,Oral and Maxillofacial Surgeons,Medical software,,,Software,N,N,DecisionBase TiME for OMS
29-1023.00,Orthodontists,Calendar and scheduling software,,,Software,N,N,EZappt
29-1023.00,Orthodontists,Development environment software,,,Software,N,N,Ada
29-1023.00,Orthodontists,Graphics or photo imaging software,,,Software,N,N,American Orthodontics Compu-Ceph
29-1023.00,Orthodontists,Internet browser software,,,Software,N,N,Web browser software
29-1023.00,Orthodontists,Medical software,,,Software,N,N,Adstra Systems ADSTRA Management
29-1023.00,Orthodontists,Office suite software,,,Software,Y,N,Microsoft Office software
29-1023.00,Orthodontists,Web page creation and editing software,,,Software,Y,N,Facebook
29-1024.00,Prosthodontists,Graphics or photo imaging software,,,Software,N,N,Image management software
29-1024.00,Prosthodontists,Medical software,,,Software,Y,N,Consult-PRO
29-1024.00,Prosthodontists,Operating system software,,,Software,Y,N,Apple iOS
29-1031.00,Dietitians and Nutritionists,Analytical or scientific software,,,Software,N,N,Allergenic diet software
29-1031.00,Dietitians and Nutritionists,Cloud-based data access and sharing software,,,Software,N,N,Google Drive
29-1031.00,Dietitians and Nutritionists,Data base user interface and query software,,,Software,N,N,CyberSoft NutriBase
29-1031.00,Dietitians and Nutritionists,Desktop communications software,,,Software,N,N,Skype
29-1031.00,Dietitians and Nutritionists,Electronic mail software,,,Software,Y,N,Microsoft Outlook
29-1031.00,Dietitians and Nutritionists,Graphics or photo imaging software,,,Software,N,N,Graphics software
29-1031.00,Dietitians and Nutritionists,Internet browser software,,,Software,N,N,Web browser software
29-1031.00,Dietitians and Nutritionists,Medical software,,,Software,N,N,BioEx Systems Nutrition Maker Plus
29-1031.00,Dietitians and Nutritionists,Network conferencing software,,,Software,N,N,ReadyTalk
29-1031.00,Dietitians and Nutritionists,Office suite software,,,Software,Y,N,Microsoft Office software
29-1031.00,Dietitians and Nutritionists,Presentation software,,,Software,Y,N,Microsoft PowerPoint
29-1031.00,Dietitians and Nutritionists,Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1031.00,Dietitians and Nutritionists,Word processing software,,,Software,Y,N,Microsoft Word
29-1041.00,Optometrists,Accounting software,,,Software,Y,N,Intuit QuickBooks
29-1041.00,Optometrists,Calendar and scheduling software,,,Software,N,N,Scheduling software
29-1041.00,Optometrists,Data base user interface and query software,,,Software,Y,N,Microsoft Access
29-1041.00,Optometrists,Internet browser software,,,Software,Y,Y,Apple Safari
29-1041.00,Optometrists,Medical software,,,Software,N,N,Accra Med Software Filopto
29-1041.00,Optometrists,Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1041.00,Optometrists,Word processing software,,,Software,Y,N,Microsoft Word
29-1051.00,Pharmacists,Accounting software,,,Software,N,N,Insurance claim processing software
29-1051.00,Pharmacists,Analytical or scientific software,,,Software,N,N,TPNassist
29-1051.00,Pharmacists,Calendar and scheduling software,,,Software,N,N,Multitask software
29-1051.00,Pharmacists,Computer based training software,,,Software,N,N,Freedom MedTEACH
29-1051.00,Pharmacists,Data base user interface and query software,,,Software,N,N,Computer records systems
29-1051.00,Pharmacists,Document management software,,,Software,Y,N,Microsoft SharePoint
29-1051.00,Pharmacists,Electronic mail software,,,Software,Y,N,Microsoft Outlook
29-1051.00,Pharmacists,Internet browser software,,,Software,N,N,Web browser software
29-1051.00,Pharmacists,Inventory management software,,,Software,N,N,Pyxis MedStation software
29-1051.00,Pharmacists,Label making software,,,Software,N,N,Label-making software
29-1051.00,Pharmacists,Medical software,,,Software,Y,N,eClinicalWorks EHR software
29-1051.00,Pharmacists,Office suite software,,,Software,Y,N,Microsoft Office software
29-1051.00,Pharmacists,Presentation software,,,Software,Y,N,Microsoft PowerPoint
29-1051.00,Pharmacists,Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1051.00,Pharmacists,Word processing software,,,Software,Y,N,Microsoft Word
29-1071.00,Physician Assistants,Electronic mail software,,,Software,Y,N,Microsoft Outlook
29-1071.00,Physician Assistants,Internet browser software,,,Software,N,N,Web browser software
29-1071.00,Physician Assistants,Medical software,,,Software,Y,Y,ChartWare EMR
29-1071.00,Physician Assistants,Office suite software,,,Software,Y,N,Microsoft Office software
29-1071.00,Physician Assistants,Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1071.00,Physician Assistants,Storage media loading software,,,Software,N,N,Patient records software for personal digital assistants PDAs
29-1071.00,Physician Assistants,Video conferencing software,,,Software,N,N,Teleconferencing software
29-1071.00,Physician Assistants,Word processing software,,,Software,Y,N,Microsoft Word
29-1071.01,Anesthesiologist Assistants,Data base user interface and query software,,,Software,Y,N,Microsoft Access
29-1071.01,Anesthesiologist Assistants,Electronic mail software,,,Software,Y,N,Email software
29-1071.01,Anesthesiologist Assistants,Inventory management software,,,Software,N,N,Pyxis MedStation software
29-1071.01,Anesthesiologist Assistants,Medical software,,,Software,Y,N,Allscripts PM
29-1071.01,Anesthesiologist Assistants,Office suite software,,,Software,Y,N,Microsoft Office software
29-1071.01,Anesthesiologist Assistants,Presentation software,,,Software,Y,N,Microsoft PowerPoint
29-1071.01,Anesthesiologist Assistants,Spreadsheet software,,,Software,Y,N,Microsoft Excel
29-1071.01,Anesthesiologist Assistants,Word processing software,,,Software,Y,N,Microsoft Word
29-1081.00,Podiatrists,Data base user interface and query software,,,Software,Y,N,Microsoft Access
29-1081.00,Podiatrists,Electronic mail software,,,Software,N,N,Email software
29-1081.00,Podiatrists,Graphics or photo imaging software,,,Software,N,N,Scanner imaging software
29-1081.00,Podiatrists,Internet browser software,,,Software,N,N,Web browser software
29-1081.00,Podiatrists,Medical software,,,Software,N,N,Advantage Software Podiatry Advantage
29-1081.00,Podiatrists,Web page creation and editing software,,,Software,Y,N,Facebook
29-1122.00,Occupational Therapists,Billing and invoicing software,,,Software,N,N,Fifth Walk BillingTracker
29-1122.00,Occupational Therapists,Computer based training software,,,Software,N,N,Language arts educational software
29-1122.00,Occupational Therapists,Data base user interface and query software,,,Software,N,N,FileMaker Pro
29-1122.00,Occupational Therapists,Device drivers or system software,,,Software,N,N,Screen magnification software
29-1122.00,Occupational Therapists,Electronic mail software,,,Software,N,N,Email software
29-1122.00,Occupational Therapists,Graphics or photo imaging software,,,Software,N,N,Computer drawing software
29-1122.00,Occupational Therapists,Internet browser software,,,Software,N,N,Synapse Adaptive Connect Outloud
29-1122.00,Occupational Therapists,Medical software,,,Software,Y,N,Bizmatics PrognoCIS EMR
29-1122.00,Occupational Therapists,Music or sound editing software,,,Software,N,N,Music software
29-1122.00,Occupational Therapists,Office suite software,,,Software,Y,N,Microsoft Office software
29-1122.00,Occupational Therapists,Optical character reader OCR or scanning software,,,Software,N,N,Duxbury Braille Translator
